CustomerID,Age,Gender,Income,Location,MaritalStatus,PolicyID,PolicyType,Premium,CoverageDetails,IssuanceDate,ExpiryDate,ClaimAmount,ClaimType,ClaimDate,InteractionType,InteractionDate,ResponseTime,RenewalStatus,RenewalDate,RenewalPremium
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1217.69,Fire,2025-06-14,Call Center,2025-02-17,37,Not Renewed,2025-04-27,759.717
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1217.69,Fire,2025-06-14,Mobile App,2025-05-12,59,Not Renewed,2025-04-27,759.717
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1217.69,Fire,2025-06-14,Call Center,2025-05-01,28,Not Renewed,2025-04-27,759.717
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1328.49,Accident,2025-01-30,Call Center,2025-02-17,37,Not Renewed,2025-04-27,759.717
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1328.49,Accident,2025-01-30,Mobile App,2025-05-12,59,Not Renewed,2025-04-27,759.717
232,,Female,105967.0,West Andreberg,Single,232,Home,577.275,Bag specific generation member race continue few table. Different different sit put in rate.,2022-05-22,2022-05-28,1328.49,Accident,2025-01-30,Call Center,2025-05-01,28,Not Renewed,2025-04-27,759.717
233,70,Male,23889.3,Henryshire,,233,Auto,437.91,"Trial across nice range worry side. Beautiful often state lay.
Build the cell common direction culture. Share thousand itself management identify actually. Number with air since might.",2020-05-02,2021-12-02,632.86,Theft,2025-07-08,,2025-02-20,,Renewed,2025-04-29,
233,70,Male,23889.3,Henryshire,,233,Auto,437.91,"Trial across nice range worry side. Beautiful often state lay.
Build the cell common direction culture. Share thousand itself management identify actually. Number with air since might.",2020-05-02,2021-12-02,632.86,Theft,2025-07-08,Call Center,2025-05-06,11,Renewed,2025-04-29,
233,70,Male,23889.3,Henryshire,,233,Auto,437.91,"Trial across nice range worry side. Beautiful often state lay.
Build the cell common direction culture. Share thousand itself management identify actually. Number with air since might.",2020-05-02,2021-12-02,632.86,Theft,2025-07-08,Website,2025-02-14,12,Renewed,2025-04-29,
234,41,Male,59466.8,Robertbury,Married,234,Home,744.476,Political charge tough current. Into agency window ago politics enough mother. More would current age during reality.,2025-02-03,2024-12-16,769.821,Health,2025-03-09,,2025-01-25,2,Pending,2025-04-30,204.894
234,41,Male,59466.8,Robertbury,Married,234,Home,744.476,Political charge tough current. Into agency window ago politics enough mother. More would current age during reality.,2025-02-03,2024-12-16,769.821,Health,2025-03-09,Call Center,2025-02-10,37,Pending,2025-04-30,204.894
234,41,Male,59466.8,Robertbury,Married,234,Home,744.476,Political charge tough current. Into agency window ago politics enough mother. More would current age during reality.,2025-02-03,2024-12-16,1271.89,Fire,2025-03-28,,2025-01-25,2,Pending,2025-04-30,204.894
234,41,Male,59466.8,Robertbury,Married,234,Home,744.476,Political charge tough current. Into agency window ago politics enough mother. More would current age during reality.,2025-02-03,2024-12-16,1271.89,Fire,2025-03-28,Call Center,2025-02-10,37,Pending,2025-04-30,204.894
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,571.257,Fire,2025-01-02,Mobile App,2025-03-26,41,Renewed,2025-06-05,676.573
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,571.257,Fire,2025-01-02,Call Center,2025-03-17,18,Renewed,2025-06-05,676.573
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,571.257,Fire,2025-01-02,Website,2025-07-15,30,Renewed,2025-06-05,676.573
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,1166.34,Health,2025-06-29,Mobile App,2025-03-26,41,Renewed,2025-06-05,676.573
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,1166.34,Health,2025-06-29,Call Center,2025-03-17,18,Renewed,2025-06-05,676.573
235,,Female,,South Patriciaburgh,Divorced,235,Life,262.397,"Population lawyer including share sister hot. Whether state fine research old apply.
Because by identify these performance operation. Yourself cold anything father five chair.",2020-02-15,2020-10-24,1166.34,Health,2025-06-29,Website,2025-07-15,30,Renewed,2025-06-05,676.573
236,64,Female,118196.0,Prattland,Married,236,Health,367.816,"Act then church child. Member site forward enter.
House attack interest likely. Animal create order officer commercial could today information.",2022-11-05,2021-09-11,923.919,Accident,2025-01-26,Mobile App,2025-05-30,39,Pending,2025-02-25,471.441
236,64,Female,118196.0,Prattland,Married,236,Health,367.816,"Act then church child. Member site forward enter.
House attack interest likely. Animal create order officer commercial could today information.",2022-11-05,2021-09-11,923.919,Accident,2025-01-26,Website,2025-02-21,40,Pending,2025-02-25,471.441
236,64,Female,118196.0,Prattland,Married,236,Health,367.816,"Act then church child. Member site forward enter.
House attack interest likely. Animal create order officer commercial could today information.",2022-11-05,2021-09-11,923.919,Accident,2025-01-26,Website,2025-01-23,26,Pending,2025-02-25,471.441
237,,Female,,,Single,237,Health,754.069,"Class his candidate describe who court clearly because. Party statement term. Prepare set past contain how poor factor.
Exactly white letter fire. Along drop wait although significant town court.",2025-06-28,2023-10-24,1227.63,Theft,2025-03-12,Call Center,2025-02-07,3,Renewed,2025-03-26,574.432
237,,Female,,,Single,237,Health,754.069,"Class his candidate describe who court clearly because. Party statement term. Prepare set past contain how poor factor.
Exactly white letter fire. Along drop wait although significant town court.",2025-06-28,2023-10-24,1227.63,Theft,2025-03-12,,2025-01-18,2,Renewed,2025-03-26,574.432
237,,Female,,,Single,237,Health,754.069,"Class his candidate describe who court clearly because. Party statement term. Prepare set past contain how poor factor.
Exactly white letter fire. Along drop wait although significant town court.",2025-06-28,2023-10-24,1227.63,Theft,2025-03-12,Website,2025-02-05,37,Renewed,2025-03-26,574.432
238,,Female,104624.0,Ellistown,Married,238,Business,137.273,"Either doctor contain second support cell. Contain my report air shoulder least find.
Artist wife full man resource natural.",2022-12-04,2025-01-04,657.888,Health,2025-03-20,Call Center,2025-02-27,12,Renewed,2025-02-25,698.324
238,,Female,104624.0,Ellistown,Married,238,Business,137.273,"Either doctor contain second support cell. Contain my report air shoulder least find.
Artist wife full man resource natural.",2022-12-04,2025-01-04,657.888,Health,2025-03-20,,2025-01-28,60,Renewed,2025-02-25,698.324
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,1426.92,Fire,2025-04-30,Call Center,2025-04-07,22,Not Renewed,2025-04-13,864.63
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,1426.92,Fire,2025-04-30,Mobile App,2025-02-14,49,Not Renewed,2025-04-13,864.63
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,-888.589,Health,2025-04-11,Call Center,2025-04-07,22,Not Renewed,2025-04-13,864.63
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,-888.589,Health,2025-04-11,Mobile App,2025-02-14,49,Not Renewed,2025-04-13,864.63
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,545.085,Accident,2025-02-09,Call Center,2025-04-07,22,Not Renewed,2025-04-13,864.63
239,,Female,102349.0,,,239,Home,208.739,"Tree leader just feeling. Job compare station do painting.
Individual task detail table. May business each two eat his offer form. Civil executive hundred reach responsibility go culture.",2020-08-04,2024-07-21,545.085,Accident,2025-02-09,Mobile App,2025-02-14,49,Not Renewed,2025-04-13,864.63
240,,Female,132653.0,Fordtown,,240,Life,328.023,"Him police just catch school. Too probably natural. Image fear also surface. Suffer sell region attention year really government.
Common compare pattern hard. Peace teacher concern run born lose.",2023-03-11,2021-07-09,,,,Website,2025-05-10,5,,2025-04-18,853.108
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,1410.9,Theft,2025-06-17,Call Center,2025-02-04,19,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,1410.9,Theft,2025-06-17,Website,2025-01-10,50,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,1410.9,Theft,2025-06-17,Mobile App,2025-07-20,57,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,1410.9,Theft,2025-06-17,Website,2025-04-07,34,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,1410.9,Theft,2025-06-17,Mobile App,2025-06-21,23,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,848.517,Accident,2025-01-06,Call Center,2025-02-04,19,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,848.517,Accident,2025-01-06,Website,2025-01-10,50,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,848.517,Accident,2025-01-06,Mobile App,2025-07-20,57,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,848.517,Accident,2025-01-06,Website,2025-04-07,34,Renewed,2025-07-09,766.531
241,26,Male,144996.0,South Lisa,Single,241,Home,855.594,"Likely model shake those continue bank in. Accept forget them without short both when development.
Clearly tell appear Republican. Doctor somebody director way process later.",2024-04-09,2023-09-06,848.517,Accident,2025-01-06,Mobile App,2025-06-21,23,Renewed,2025-07-09,766.531
